price_in_aud,year,engine_power_hp,torque_nm,no_of_cylinders,gear_box_speed,kerb_weight_lbs,mileage_in_city_mpg,mileage_on_highway_mpg,seating_capacity,fuel_tank_capacity_litres,no_of_doors,brand,made_in,body_type,transmission_type,steering_type,front_brake,rear_brake,fuel_type
12514.0,2022,290.0,400.02,3.0,5,2231.0,15.0,17.0,5,151.6,5,Renault,India,suv,manual,power,disc,drum,gasoline
10829.0,2022,290.0,400.02,3.0,5,2231.0,15.0,17.0,5,151.6,5,Renault,India,suv,manual,power,disc,drum,gasoline
10814.0,2022,290.0,400.02,3.0,5,2231.0,14.0,17.0,5,151.6,4,Renault,India,suv,automatic,power,disc,drum,gasoline
14472.0,2022,290.0,400.02,3.0,5,2231.0,15.0,17.0,5,151.6,5,Renault,India,suv,automatic,power,disc,drum,gasoline
14501.0,2022,290.0,400.02,3.0,5,2231.0,15.0,17.0,5,151.6,5,Renault,India,suv,manual,power,disc,drum,gasoline
15350.0,2022,290.0,400.02,3.0,5,2087.0,15.0,17.0,7,40.0,5,Renault,India,suv,automatic,power,disc,drum,gasoline
14990.0,2022,290.0,400.02,3.0,5,2087.0,15.0,17.0,7,40.0,5,Renault,India,suv,automatic,power,disc,drum,gasoline
14414.0,2022,290.0,400.02,3.0,5,2987.0,14.0,16.0,7,40.0,5,Renault,India,suv,automatic,power,disc,drum,gasoline
14400.0,2022,290.0,400.02,3.0,5,2987.0,14.0,16.0,7,40.0,5,Renault,India,suv,manual,power,disc,drum,gasoline
13046.0,2022,290.0,400.02,3.0,5,2987.0,14.0,16.0,7,40.0,5,Renault,India,suv,manual,power,disc,drum,gasoline
13910.0,2022,290.0,400.02,3.0,5,2987.0,15.0,17.0,7,40.0,5,Renault,India,suv,automatic,power,disc,drum,gasoline
12974.0,2022,290.0,400.02,3.0,5,2987.0,14.0,16.0,7,40.0,5,Renault,India,suv,manual,power,disc,drum,gasoline
12974.0,2022,290.0,400.02,3.0,5,2987.0,14.0,16.0,7,40.0,5,Renault,India,suv,manual,power,disc,drum,gasoline
10843.0,2022,290.0,400.02,3.0,5,2087.0,14.0,16.0,7,40.0,5,Renault,South Korea,suv,manual,power,disc,drum,gasoline
11981.0,2022,290.0,400.02,3.0,5,2087.0,14.0,16.0,7,40.0,4,Renault,South Korea,suv,manual,power,disc,drum,gasoline
17093.0,2022,290.0,400.02,4.0,5,2231.0,15.0,17.0,5,151.6,4,Renault,India,suv,manual,power,disc,disc,gasoline
15494.0,2022,290.0,400.02,3.0,5,2231.0,15.0,20.0,5,151.6,4,Renault,India,suv,automatic,power,disc,disc,gasoline
20880.0,2022,67.0,91.0,3.0,5,2477.0,52.335226250000005,59.20348965000001,5,28.0,4,Renault,India,hatchback,manual,electric,disc,disc,gasoline
10584.0,2022,67.0,91.0,3.0,5,2477.0,42.33861,59.20348965000001,5,28.0,4,Renault,Toledo North,hatchback,automatic,electric,disc,disc,gasoline
8971.0,2022,290.0,400.02,3.0,5,3975.0,52.335226250000005,59.20348965000001,5,106.12,5,Renault,India,hatchback,manual,power,disc,drum,gasoline
8928.0,2022,67.0,91.0,3.0,5,3975.0,52.335226250000005,59.20348965000001,5,28.0,5,Renault,India,hatchback,manual,power,disc,drum,gasoline
10210.0,2022,67.0,91.0,3.0,5,3975.0,42.33861,59.20348965000001,5,28.0,5,Renault,India,hatchback,manual,power,disc,drum,gasoline
10584.0,2022,67.0,91.0,3.0,5,3975.0,42.33861,59.20348965000001,5,28.0,4,Renault,Toledo North,hatchback,automatic,electric,disc,drum,gasoline
65534.0,2022,214.56,300.0,4.0,1,3772.0,20.0,26.0,5,68.22,4,Renault,China,suv,automatic,power,disc,disc,gasoline
50270.0,2022,107.28,225.0,4.0,1,3476.0,20.0,26.0,5,68.22,4,Renault,China,hatchback,automatic,power,disc,disc,gasoline
53410.0,2022,134.1,245.0,4.0,1,3476.0,20.0,26.0,5,68.22,4,Renault,China,hatchback,automatic,power,disc,disc,gasoline
47131.0,2022,107.28,225.0,4.0,1,3311.0,20.0,26.0,5,68.22,4,Renault,China,hatchback,automatic,power,disc,disc,gasoline
38952.0,2022,80.46,160.0,4.0,1,2663.0,20.0,26.0,5,68.22,4,Renault,China,hatchback,automatic,power,disc,disc,gasoline
55310.0,2022,128.74,250.0,4.0,1,3472.0,20.0,26.0,5,68.22,4,Renault,China,suv,automatic,power,disc,disc,gasoline
82066.0,2022,128.74,250.0,4.0,8,3747.0,20.0,26.0,5,68.22,5,Renault,Germany,suv,automatic,electric,disc,disc,electric
7186.0,2020,290.0,400.02,3.0,5,1541.0,46.8076855,54.099335,5,28.0,4,Renault,Toledo North,suv,automatic,power,disc,drum,gasoline
10080.0,2019,290.0,123.39600000000002,3.0,8,1541.0,46.8076855,54.099335,5,28.0,5,Renault,South Korea,hatchback,manual,power,disc,drum,gasoline
9792.0,2019,290.0,123.39600000000002,3.0,5,1541.0,46.8076855,54.099335,5,28.0,5,Renault,United States,hatchback,manual,power,disc,drum,gasoline
7344.0,2019,290.0,400.02,3.0,5,1541.0,53.84059905,59.20348965000001,5,28.0,5,Renault,United States,hatchback,manual,power,disc,drum,gasoline
7920.0,2019,290.0,400.02,3.0,5,1541.0,53.84059905,59.20348965000001,5,28.0,5,Renault,United States,suv,manual,power,disc,drum,gasoline
7934.0,2019,290.0,400.02,3.0,8,1541.0,53.84059905,59.20348965000001,5,28.0,4,Renault,South Korea,suv,manual,power,disc,drum,gasoline
5486.0,2019,290.0,400.02,3.0,8,1541.0,53.84059905,59.20348965000001,5,28.0,4,Renault,South Korea,suv,manual,power,disc,drum,gasoline
12960.0,2019,290.0,400.02,3.0,8,2087.0,20.0,20.0,5,40.0,4,Renault,South Korea,suv,manual,power,disc,drum,gasoline
11952.0,2019,290.0,400.02,3.0,8,2087.0,20.0,20.0,5,40.0,4,Renault,South Korea,suv,manual,power,disc,drum,gasoline
11088.0,2019,290.0,400.02,3.0,8,2087.0,20.0,20.0,5,40.0,4,Renault,South Korea,suv,manual,power,disc,drum,gasoline
10066.0,2019,290.0,400.02,3.0,8,2087.0,20.0,20.0,5,40.0,4,Renault,South Korea,suv,manual,power,disc,drum,gasoline
20880.0,2019,290.0,400.02,4.0,8,3917.0,37.86953450000001,46.73712115000001,5,50.0,5,Renault,South Korea,suv,automatic,power,disc,drum,gasoline
19296.0,2019,290.0,400.02,4.0,5,3917.0,37.86953450000001,46.73712115000001,5,50.0,5,Renault,South Korea,suv,manual,power,disc,drum,gasoline
16704.0,2019,290.0,400.02,4.0,5,3917.0,37.86953450000001,46.73712115000001,5,50.0,5,Renault,South Korea,suv,manual,power,disc,drum,gasoline
20880.0,2019,290.0,400.02,4.0,5,3917.0,37.86953450000001,46.73712115000001,5,50.0,5,Renault,South Korea,suv,manual,power,disc,drum,diesel
19440.0,2019,290.0,400.02,4.0,6,3917.0,37.86953450000001,46.73712115000001,5,50.0,5,Renault,South Korea,suv,manual,power,disc,drum,diesel
26208.0,2019,290.0,400.02,4.0,6,3981.0,37.86953450000001,46.102042,5,50.0,5,Renault,South Korea,suv,manual,power,disc,drum,diesel
25344.0,2019,290.0,400.02,4.0,6,3981.0,37.86953450000001,46.102042,5,50.0,5,Renault,South Korea,suv,manual,power,disc,drum,diesel
26208.0,2019,290.0,400.02,4.0,6,3996.0,46.102042,37.86953450000001,5,50.0,5,Renault,South Korea,suv,automatic,power assisted,disc,drum,diesel
23472.0,2019,290.0,400.02,4.0,6,3981.0,37.86953450000001,46.102042,5,50.0,5,Renault,South Korea,suv,manual,power assisted,disc,drum,diesel
24768.0,2019,290.0,400.02,4.0,5,3975.0,21.169305,32.62425115,5,50.0,5,Renault,United States,suv,manual,power,disc,disc,gasoline
9317.0,2022,290.0,400.02,3.0,5,1882.0,17.0,20.0,5,27.0,5,Suzuki,Japan,hatchback,manual,power,ventilated disc,drum,gasoline
8971.0,2022,290.0,400.02,3.0,5,1882.0,17.0,20.0,5,27.0,5,Suzuki,Japan,hatchback,manual,power,ventilated disc,drum,gasoline
7704.0,2022,290.0,400.02,3.0,8,1882.0,16.5,19.5,5,27.0,5,Suzuki,India,hatchback,automatic,power,ventilated disc,drum,gasoline
10123.0,2022,290.0,400.02,3.0,5,1873.0,24.0,27.0,5,37.0,5,Suzuki,Japan,hatchback,manual,power,disc,drum,gasoline
12182.0,2022,290.0,400.02,3.0,5,1873.0,23.0,27.0,5,32.0,5,Suzuki,Japan,hatchback,manual,power,disc,drum,gasoline
12398.0,2022,290.0,400.02,3.0,5,1873.0,23.0,27.0,5,32.0,5,Suzuki,Japan,hatchback,manual,power,disc,drum,gasoline
13320.0,2022,290.0,400.02,4.0,5,1873.0,24.0,27.0,5,37.0,5,Suzuki,Japan,hatchback,automatic,power,disc,drum,gasoline
11290.0,2022,290.0,400.02,3.0,5,1873.0,23.0,27.0,5,37.0,5,Suzuki,Japan,hatchback,manual,power,disc,drum,gasoline
20030.0,2022,105.0,138.0,4.0,4,2149.0,14.0,16.0,5,42.0,4,Suzuki,Japan,sedan,manual,power,disc,disc,gasoline
20448.0,2022,105.0,138.0,4.0,4,2149.0,14.0,16.0,5,42.0,4,Suzuki,Japan,sedan,automatic,power,disc,disc,gasoline
18072.0,2022,105.0,138.0,4.0,4,2149.0,14.0,16.0,5,42.0,4,Suzuki,Japan,sedan,manual,power,disc,disc,gasoline
20563.0,2022,105.0,138.0,4.0,4,2149.0,14.0,16.0,5,42.0,4,Suzuki,Japan,sedan,manual,power,disc,disc,gasoline
23645.0,2022,105.0,138.0,4.0,4,2149.0,14.0,16.0,5,42.0,4,Suzuki,Japan,sedan,automatic,power,disc,disc,gasoline
20578.0,2022,91.0,130.0,4.0,4,2149.0,14.0,16.0,5,42.0,4,Suzuki,Japan,hatchback,automatic,power,disc,disc,gasoline
42581.0,2022,100.58,130.0,4.0,4,4414.0,28.684695121951226,38.55975409836066,4,40.0,2,Suzuki,Japan,suv,automatic,power,disc,drum,gasoline
47146.0,2022,129.0,235.0,4.0,6,2436.0,20.0,26.0,5,68.22,4,Suzuki,Japan,suv,manual,power,disc,disc,hybrid
44626.0,2022,128.76,235.0,4.0,4,2436.0,20.0,26.0,5,68.22,4,Suzuki,Japan,suv,manual,power,disc,disc,gasoline
47506.0,2022,100.58,130.0,4.0,4,2414.0,28.684695121951226,38.55975409836066,4,40.0,2,Suzuki,Japan,suv,automatic,power,disc,drum,gasoline
33552.0,2022,100.58,130.0,4.0,4,2414.0,28.684695121951226,38.55975409836066,4,40.0,2,Suzuki,Japan,suv,automatic,power,disc,drum,gasoline
44626.0,2022,100.58,130.0,4.0,5,2414.0,28.684695121951226,38.55975409836066,4,40.0,2,Suzuki,Japan,suv,manual,power,disc,drum,gasoline
32112.0,2022,100.58,130.0,4.0,5,2414.0,28.684695121951226,38.55975409836066,4,40.0,2,Suzuki,Japan,suv,manual,power,disc,drum,gasoline
47506.0,2022,100.58,130.0,4.0,5,2414.0,28.684695121951226,38.55975409836066,4,40.0,2,Suzuki,Japan,suv,manual,power,disc,disc,gasoline
38866.0,2022,100.58,130.0,4.0,5,2414.0,28.684695121951226,38.55975409836066,4,40.0,2,Suzuki,United States,suv,manual,power,disc,disc,gasoline
38866.0,2022,100.58,130.0,4.0,5,2370.0,28.684695121951226,38.55975409836066,4,40.0,2,Suzuki,United States,suv,manual,power,disc,disc,gasoline
36562.0,2021,67.0,90.0,3.0,8,3975.0,20.0,26.0,5,35.0,4,Suzuki,Japan,hatchback,automatic,power,ventilated disc,drum,gasoline
36706.0,2021,115.0,156.0,4.0,6,3975.0,20.0,26.0,5,35.0,4,Suzuki,Japan,hatchback,automatic,electric power steering,ventilated disc,drum,gasoline
18518.0,2020,67.0,90.0,3.0,5,1752.0,20.0,22.0,5,35.0,4,Suzuki,Japan,hatchback,automatic,rack & pinion,ventilated disc,drum,gasoline
17395.0,2020,67.0,90.0,3.0,5,1752.0,20.0,22.0,5,35.0,4,Suzuki,Japan,hatchback,manual,rack & pinion,ventilated disc,drum,gasoline
16272.0,2020,67.0,90.0,3.0,5,1730.0,20.0,22.0,5,35.0,4,Suzuki,Japan,hatchback,manual,rack & pinion,ventilated disc,drum,gasoline
23314.0,2020,91.0,130.0,4.0,4,2149.0,14.0,16.0,5,42.0,4,Suzuki,Japan,hatchback,automatic,rack & pinion,ventilated disc,drum,gasoline
21442.0,2020,91.0,130.0,4.0,5,2138.0,14.0,16.0,5,42.0,4,Suzuki,Japan,hatchback,manual,rack & pinion,ventilated disc,drum,gasoline
25286.0,2020,91.0,130.0,4.0,4,3975.0,20.0,26.0,5,37.0,4,Suzuki,Japan,hatchback,automatic,power,disc,drum,gasoline
23962.0,2020,91.0,130.0,4.0,5,3975.0,20.0,26.0,5,37.0,4,Suzuki,Japan,hatchback,manual,power,disc,drum,gasoline
13018.0,2020,39.0,56.0,3.0,5,1433.0,24.0,26.0,5,27.0,4,Suzuki,Japan,hatchback,manual,power,disc,drum,gasoline
12067.0,2020,39.0,56.0,3.0,5,1433.0,24.0,26.0,5,27.0,4,Suzuki,Japan,hatchback,automatic,power,disc,drum,gasoline
9302.0,2020,39.0,56.0,3.0,5,1433.0,24.0,27.0,5,27.0,4,Suzuki,Japan,hatchback,manual,power,disc,drum,gasoline
19051.0,2020,90.0,114.0,4.0,4,2314.0,20.0,26.0,5,43.0,4,Suzuki,Japan,hatchback,automatic,power,ventilated disc,drum,gasoline
17698.0,2020,90.0,114.0,4.0,8,2314.0,10.0,14.0,5,43.0,4,Suzuki,Japan,hatchback,manual,power,ventilated disc,drum,gasoline
11808.0,2019,290.0,400.02,3.0,8,3975.0,20.0,26.0,5,68.22,4,Suzuki,Japan,hatchback,automatic,power,disc,drum,gasoline
10080.0,2019,290.0,400.02,3.0,8,3975.0,20.0,26.0,5,68.22,4,Suzuki,Japan,hatchback,manual,power,disc,drum,gasoline
9158.0,2019,290.0,400.02,3.0,8,3975.0,20.0,26.0,5,68.22,4,Suzuki,Japan,hatchback,manual,power,disc,drum,gasoline
24696.0,2022,290.0,400.02,4.0,5,2987.0,12.5,16.0,5,181.92,5,MG,United Kingdom,suv,manual,power,disc,disc,gasoline
26309.0,2022,290.0,400.02,4.0,5,2987.0,12.5,16.0,5,181.92,4,MG,United Kingdom,suv,manual,power,disc,disc,gasoline
26525.0,2022,290.0,400.02,4.0,5,2987.0,12.5,16.0,5,181.92,5,MG,United Kingdom,suv,manual,power,disc,disc,gasoline
26885.0,2022,290.0,400.02,4.0,5,2987.0,12.5,16.0,5,181.92,5,MG,United Kingdom,suv,automatic,power,disc,disc,gasoline
28339.0,2022,290.0,400.02,4.0,8,2987.0,11.5,15.58,5,181.92,5,MG,United Kingdom,suv,automatic,power,disc,disc,gasoline
29981.0,2022,290.0,400.02,4.0,6,2987.0,12.5,16.0,5,170.55,5,MG,United Kingdom,suv,automatic,power,disc,disc,gasoline
30197.0,2022,290.0,400.02,4.0,6,2987.0,12.5,16.0,5,181.92,5,MG,United Kingdom,suv,automatic,power,disc,disc,gasoline
31651.0,2022,290.0,400.02,3.0,6,2987.0,12.5,16.0,5,170.55,4,MG,United Kingdom,suv,automatic,power,disc,disc,gasoline
29866.0,2022,290.0,400.02,4.0,6,2987.0,12.5,16.0,5,48.0,4,MG,China,suv,automatic,power,disc,disc,gasoline
32976.0,2022,290.0,400.02,4.0,6,2987.0,12.5,16.0,5,181.92,5,MG,United Kingdom,suv,automatic,power,disc,disc,gasoline
18605.0,2022,290.0,400.02,4.0,5,2987.0,12.5,16.0,5,181.92,5,MG,United Kingdom,suv,manual,power,disc,disc,gasoline
18706.0,2022,290.0,400.02,4.0,5,2987.0,12.5,16.0,5,181.92,5,MG,United Kingdom,suv,manual,power,disc,disc,gasoline
21758.0,2022,290.0,400.02,4.0,5,2987.0,13.5,18.0,5,181.92,5,MG,United Kingdom,suv,manual,power,disc,disc,gasoline
21643.0,2022,290.0,400.02,4.0,5,2987.0,13.5,18.0,5,181.92,5,MG,United Kingdom,suv,manual,power,disc,disc,gasoline
24336.0,2022,290.0,400.02,4.0,5,2987.0,13.5,18.0,5,181.92,5,MG,United Kingdom,suv,automatic,power,disc,disc,gasoline
69106.0,2022,284.0,480.0,4.0,8,3975.0,20.0,26.0,5,68.22,4,MG,Germany,suv,automatic,power,disc,disc,gasoline
16243.0,2022,110.0,203.4,4.0,4,2579.0,49.395045,54.0,5,45.0,4,MG,China,hatchback,manual,power,disc,disc,gasoline
41774.0,2022,290.0,400.02,4.0,8,3377.0,20.0,26.0,5,68.22,4,MG,China,suv,automatic,power,disc,disc,electric
17971.0,2022,110.0,203.4,4.0,8,2579.0,21.0,23.0,5,45.0,4,MG,China,hatchback,automatic,power assisted,disc,disc,gasoline
18403.0,2021,110.0,203.4,4.0,8,2579.0,21.0,23.0,5,45.0,4,MG,China,hatchback,automatic,power assisted,disc,disc,gasoline
40694.0,2020,290.0,400.02,4.0,8,3975.0,20.0,26.0,5,68.22,4,MG,United Kingdom,suv,automatic,electric power steering,disc,disc,gasoline
36374.0,2020,290.0,400.02,4.0,8,3975.0,20.0,26.0,5,68.22,4,MG,United Kingdom,suv,automatic,electric power steering,disc,disc,gasoline
53280.0,2021,290.0,400.02,4.0,8,3975.0,20.0,26.0,4,68.22,2,MG,United Kingdom,coupe,automatic,electric power steering,disc,disc,electric
39312.0,2019,290.0,67.80000000000001,4.0,8,3975.0,20.0,26.0,5,60.0,4,MG,United Kingdom,suv,manual,electric power steering,disc,disc,gasoline
36288.0,2019,290.0,67.80000000000001,4.0,8,3975.0,20.0,26.0,5,60.0,4,MG,United Kingdom,suv,manual,electric power steering,disc,disc,gasoline
33552.0,2019,290.0,67.80000000000001,4.0,8,3975.0,20.0,26.0,5,60.0,4,MG,United Kingdom,suv,manual,electric power steering,disc,disc,gasoline
42048.0,2019,290.0,67.80000000000001,4.0,8,3975.0,20.0,26.0,5,60.0,4,MG,United Kingdom,suv,manual,electric power steering,disc,disc,diesel
38592.0,2019,290.0,67.80000000000001,4.0,8,3975.0,20.0,26.0,5,60.0,4,MG,United Kingdom,suv,manual,electric power steering,disc,disc,diesel
35424.0,2019,290.0,67.80000000000001,4.0,8,3975.0,20.0,26.0,5,60.0,4,MG,United Kingdom,suv,manual,electric power steering,disc,disc,diesel
32976.0,2019,290.0,67.80000000000001,4.0,8,3975.0,20.0,26.0,5,60.0,4,MG,United Kingdom,suv,manual,electric power steering,disc,disc,diesel
41472.0,2019,290.0,67.80000000000001,4.0,8,3975.0,20.0,26.0,5,60.0,4,MG,United Kingdom,suv,automatic,electric power steering,disc,disc,gasoline
32112.0,2019,290.0,67.80000000000001,4.0,8,3975.0,20.0,26.0,5,60.0,4,MG,United Kingdom,suv,manual,electric power steering,disc,disc,gasoline
